road	Z5050
km	0.04
type	Slab Culvert
lrpName	LRPSa
name	.
length	8.6
condition	C
structureNr	118131
est cost	0.2
roadName	Bagbari-Nanglu Road
chainage	0.04
width	4.5
constructionYear	1985
spans	2
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.785972222222224
lon	89.46925
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118131&vRoadID=639&vSurveyYear=2006&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118131&vRoadID=639&vSurveyYear=2006&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118131&vRoadID=639&vSurveyYear=2006&vSubdivID=292
