road	Z1032
km	6.606
type	Box Culvert
lrpName	LRP006a
name	DOKHIR KUMAR
length	3
condition	A
structureNr	106814
est cost	0
roadName	Chhagalnaiya-Muhuriganj Road
chainage	6.606
width	9.7
constructionYear	2000
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	22.981583333333333
lon	90.51511111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106814&vRoadID=521&vSurveyYear=2004&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106814&vRoadID=521&vSurveyYear=2004&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106814&vRoadID=521&vSurveyYear=2004&vSubdivID=546
