road	Z1132
km	15.2
type	Slab Culvert
lrpName	LRP015c
name	.
length	6.7
condition	A
structureNr	118240
est cost	0
roadName	Khuruskul Bridge-Chowkoldandi-Eidgah Road
chainage	15.2
width	3.7
constructionYear	2003
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.53938888888889
lon	92.04913888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118240&vRoadID=334&vSurveyYear=2006&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118240&vRoadID=334&vSurveyYear=2006&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118240&vRoadID=334&vSurveyYear=2006&vSubdivID=282
