road	Z1132
km	0.19
type	Slab Culvert
lrpName	LRPSa
name	.
length	1.8
condition	A
structureNr	118187
est cost	0
roadName	Khuruskul Bridge-Chowkoldandi-Eidgah Road
chainage	0.19
width	5.4
constructionYear	2000
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.44311111111111
lon	91.98608333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118187&vRoadID=334&vSurveyYear=2006&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118187&vRoadID=334&vSurveyYear=2006&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118187&vRoadID=334&vSurveyYear=2006&vSubdivID=282
