road	Z8602
km	5.42
type	Slab Culvert
lrpName	LRP005d
name	.
length	2.55
condition	C
structureNr	112325
est cost	0.9
roadName	Shariatpur-Naria Road
chainage	5.42
width	7.3
constructionYear	1987
spans	1
zone	Gopalganj
circle	Gopalganj
division	Sariatpur
sub-division	Sariatpur
lat	23.262527777777777
lon	90.39025000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112325&vRoadID=400&vSurveyYear=2004&vSubdivID=580
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112325&vRoadID=400&vSurveyYear=2004&vSubdivID=580
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112325&vRoadID=400&vSurveyYear=2004&vSubdivID=580
