road	R820
km	27.885
type	RCC Girder Bridge
lrpName	LRP027a
name	AGLA BAZAR
length	32.5
condition	C
structureNr	107966
est cost	2.28
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	27.885
width	6.8
constructionYear	1981
spans	3
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.649361111111112
lon	90.19991666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107966&vRoadID=169&vSurveyYear=2004&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107966&vRoadID=169&vSurveyYear=2004&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107966&vRoadID=169&vSurveyYear=2004&vSubdivID=517
