road	R820
km	59.693
type	Box Culvert
lrpName	LRP059b
name	ALAMIN BAZAR BOX CULVERT
length	6.1
condition	C
structureNr	107955
est cost	0.42
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	59.693
width	4
constructionYear	1978
spans	1
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.52358333333333
lon	90.20197222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107955&vRoadID=169&vSurveyYear=2004&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107955&vRoadID=169&vSurveyYear=2004&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107955&vRoadID=169&vSurveyYear=2004&vSubdivID=519
