road	R820
km	5.586
type	PC Girder Bridge
lrpName	LRP006a
name	Dausur Bridge
length	24.25
condition	C
structureNr	120247
est cost	0.15
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	5.586
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 2
lat	23.6979997 
lon	90.3449997 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120247&vRoadID=169&vSurveyYear=2013&vSubdivID=512
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120247&vRoadID=169&vSurveyYear=2013&vSubdivID=512
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120247&vRoadID=169&vSurveyYear=2013&vSubdivID=512
