road	R820
km	4.64
type	RCC Girder Bridge
lrpName	LRP005a
name	KALINDI BRIDGE
length	22.5
condition	C
structureNr	107911
est cost	0.34
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	4.64
width	3.8
constructionYear	1979
spans	3
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 2
lat	23.69997222222222
lon	90.36777777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107911&vRoadID=169&vSurveyYear=2004&vSubdivID=512
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107911&vRoadID=169&vSurveyYear=2004&vSubdivID=512
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107911&vRoadID=169&vSurveyYear=2004&vSubdivID=512
