road	R820
km	69.996
type	RCC Girder Bridge
lrpName	LRP070a
name	SRA RCC GIDER BRIDGE
length	53.2
condition	C
structureNr	107959
est cost	0.88
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	69.996
width	4.38
constructionYear	1974
spans	3
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.535611111111113
lon	90.28502777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107959&vRoadID=169&vSurveyYear=2004&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107959&vRoadID=169&vSurveyYear=2004&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107959&vRoadID=169&vSurveyYear=2004&vSubdivID=519
