road	R820
km	70.111
type	RCC Girder Bridge
lrpName	LRP070c
name	SRENAGAR RCC GIDER BRIDGE
length	48.3
condition	C
structureNr	107964
est cost	0.6
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	70.111
width	4.3
constructionYear	1993
spans	3
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.536361111111113
lon	90.28561111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107964&vRoadID=169&vSurveyYear=2004&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107964&vRoadID=169&vSurveyYear=2004&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107964&vRoadID=169&vSurveyYear=2004&vSubdivID=519
