road	R820
km	57.369
type	Baily with Steel Deck
lrpName	LRP057a
name	JAHANABAD BAILEY WITH STEEL DECK
length	27.2
condition	B
structureNr	107944
est cost	0.4
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	57.369
width	3.5
constructionYear	1991
spans	1
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.5345
lon	90.18447222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107944&vRoadID=169&vSurveyYear=2004&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107944&vRoadID=169&vSurveyYear=2004&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107944&vRoadID=169&vSurveyYear=2004&vSubdivID=519
