road	R820
km	23.951
type	PC Girder Bridge
lrpName	LRP024a
name	Gokul Nagar-2 Bridge
length	37.9
condition	A
structureNr	120205
est cost	0.386
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	23.951
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.6376744785
lon	90.22683095
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120205&vRoadID=169&vSurveyYear=2013&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120205&vRoadID=169&vSurveyYear=2013&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120205&vRoadID=169&vSurveyYear=2013&vSubdivID=517
