road	R820
km	14.091
type	RCC Bridge
lrpName	LRP014a
name	NEW SONAKANDA
length	7.5
condition	C
structureNr	107939
est cost	5.13
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	14.091
width	3.7
constructionYear	2000
spans	1
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.667722222222224
lon	90.3063611111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107939&vRoadID=169&vSurveyYear=2004&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107939&vRoadID=169&vSurveyYear=2004&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107939&vRoadID=169&vSurveyYear=2004&vSubdivID=517
