road	R820
km	1.272
type	Box Culvert
lrpName	LRP001b
name	AGANOGOR CULVERT
length	19.3
condition	B
structureNr	107812
est cost	0.3
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	1.272
width	19.5
constructionYear	1977
spans	3
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 2
lat	23.702805555555553
lon	90.39780555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107812&vRoadID=169&vSurveyYear=2004&vSubdivID=512
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107812&vRoadID=169&vSurveyYear=2004&vSubdivID=512
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107812&vRoadID=169&vSurveyYear=2004&vSubdivID=512
