road	Z6853
km	21.49
type	Slab Culvert
lrpName	LRP021c
name	.
length	2.8
condition	A
structureNr	116000
est cost	0
roadName	Mohonpur-Bagmara (Bhabaniganj) Road
chainage	21.49
width	7.6
constructionYear	1996
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.578583333333334
lon	88.81247222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116000&vRoadID=535&vSurveyYear=2006&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116000&vRoadID=535&vSurveyYear=2006&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116000&vRoadID=535&vSurveyYear=2006&vSubdivID=304
