road	N207
km	26.903
type	Box Culvert
lrpName	LRP027a
name	ESUPPUR CULVERT
length	6
condition	B
structureNr	100035
est cost	0.06
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	26.903
width	7.3
constructionYear	1993
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.33138888888889
lon	91.73855555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100035&vRoadID=15&vSurveyYear=2004&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100035&vRoadID=15&vSurveyYear=2004&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100035&vRoadID=15&vSurveyYear=2004&vSubdivID=555
