road	N207
km	27.735
type	Steel Beam & RCC Slab
lrpName	LRP027c
name	Nowgaon Bridge
length	15.8
condition	A
structureNr	121569
est cost	0
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	27.735
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.3386386 
lon	91.7409719 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121569&vRoadID=15&vSurveyYear=2013&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121569&vRoadID=15&vSurveyYear=2013&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121569&vRoadID=15&vSurveyYear=2013&vSubdivID=555
