road	N207
km	6.988
type	Box Culvert
lrpName	LRP006b
name	KACHA BAZAR BOX CULVERT
length	6
condition	A
structureNr	100243
est cost	0
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	6.988
width	12.2
constructionYear	1993
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.291666666666668
lon	91.57427777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100243&vRoadID=15&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100243&vRoadID=15&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100243&vRoadID=15&vSurveyYear=2004&vSubdivID=552
