road	N207
km	61.245
type	RCC Girder Bridge
lrpName	LRP061c
name	GORAKHAL BRIDGE
length	61.6
condition	C
structureNr	100074
est cost	1.04
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	61.245
width	7.9
constructionYear	1993
spans	3
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.576305555555557
lon	91.69325
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100074&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100074&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100074&vRoadID=15&vSurveyYear=2004&vSubdivID=554
