road	N207
km	18.205
type	Steel Beam & RCC Slab
lrpName	LRP018a
name	Laiarkal Bridge
length	31.4
condition	B
structureNr	121566
est cost	0.041
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	18.205
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.3035 
lon	91.6740827 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121566&vRoadID=15&vSurveyYear=2013&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121566&vRoadID=15&vSurveyYear=2013&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121566&vRoadID=15&vSurveyYear=2013&vSubdivID=555
