road	N207
km	18.961
type	Steel Beam & RCC Slab
lrpName	LRP019a
name	Motiganj Bridge
length	46.3
condition	A
structureNr	121567
est cost	0.197
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	18.961
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.305 
lon	91.6813882 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121567&vRoadID=15&vSurveyYear=2013&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121567&vRoadID=15&vSurveyYear=2013&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121567&vRoadID=15&vSurveyYear=2013&vSubdivID=555
