road	N207
km	36.138
type	Box Culvert
lrpName	LRP036b
name	GIYASPUR BOX CULVERT
length	18.7
condition	C
structureNr	100050
est cost	7
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	36.138
width	12.2
constructionYear	2002
spans	3
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.41236111111111
lon	91.75561111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100050&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100050&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100050&vRoadID=15&vSurveyYear=2004&vSubdivID=554
