road	N207
km	40.96
type	Box Culvert
lrpName	LRP041a
name	JOGANNATHPUR BOX CULVERT
length	3
condition	A
structureNr	100060
est cost	0
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	40.96
width	9.7
constructionYear	1982
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.455
lon	91.7625
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100060&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100060&vRoadID=15&vSurveyYear=2004&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100060&vRoadID=15&vSurveyYear=2004&vSubdivID=554
