road	N207
km	25.255
type	Box Culvert
lrpName	LRP025b
name	2 NUMBER POLE
length	9.2
condition	B
structureNr	100031
est cost	0.09
roadName	Mirpur-Srimongal-Moulvibazar-Sherpur Road
chainage	25.255
width	9.76
constructionYear	1978
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Sreemongal
lat	24.316944444444445
lon	91.73477777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100031&vRoadID=15&vSurveyYear=2004&vSubdivID=555
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100031&vRoadID=15&vSurveyYear=2004&vSubdivID=555
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100031&vRoadID=15&vSurveyYear=2004&vSubdivID=555
