road	Z7405
km	16.896
type	Box Culvert
lrpName	LRP016c
name	Sluice gate
length	13.2
condition	A
structureNr	108678
est cost	0
roadName	Shekhpara-Shailkupa-Langalbandh Road
chainage	16.896
width	4.8
constructionYear	1968
spans	6
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.67361111111111
lon	89.28861111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108678&vRoadID=742&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108678&vRoadID=742&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108678&vRoadID=742&vSurveyYear=2004&vSubdivID=326
