road	Z7405
km	19.411
type	Box Culvert
lrpName	LRP019c
name	.
length	2.65
condition	A
structureNr	108685
est cost	0
roadName	Shekhpara-Shailkupa-Langalbandh Road
chainage	19.411
width	7.6
constructionYear	1993
spans	1
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.66222222222222
lon	89.30777777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108685&vRoadID=742&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108685&vRoadID=742&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108685&vRoadID=742&vSurveyYear=2004&vSubdivID=326
