road	Z7405
km	17.868
type	Box Culvert
lrpName	LRP017b
name	.
length	1.95
condition	A
structureNr	108680
est cost	0
roadName	Shekhpara-Shailkupa-Langalbandh Road
chainage	17.868
width	7.57
constructionYear	1986
spans	1
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.66861111111111
lon	89.29527777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108680&vRoadID=742&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108680&vRoadID=742&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108680&vRoadID=742&vSurveyYear=2004&vSubdivID=326
