road	Z3604
km	0.272
type	Slab Culvert
lrpName	LRPSa
name	KISHOREGANJ
length	1
condition	A
structureNr	112727
est cost	0
roadName	Kishoreganj-Hossainpur Road
chainage	0.272
width	5.66
constructionYear	2001
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.437083333333334
lon	90.77380555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112727&vRoadID=278&vSurveyYear=2004&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112727&vRoadID=278&vSurveyYear=2004&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112727&vRoadID=278&vSurveyYear=2004&vSubdivID=527
