road	Z1043
km	3.675
type	RCC Bridge
lrpName	LRP003d
name	RADHA NAGAR BRIDGE
length	24.5
condition	C
structureNr	102557
est cost	1.2
roadName	Bancharampur-Homna Road
chainage	3.675
width	4.3
constructionYear	1992
spans	3
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Bancharampur
lat	23.705861111111112
lon	90.77422222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102557&vRoadID=447&vSurveyYear=2004&vSubdivID=539
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102557&vRoadID=447&vSurveyYear=2004&vSubdivID=539
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102557&vRoadID=447&vSurveyYear=2004&vSubdivID=539
