road	R746
km	12.838
type	Box Culvert
lrpName	LRP012b
name	.
length	10.16
condition	A
structureNr	104569
est cost	0
roadName	Meherpur-Mujibnagar (BRD Camp) Road
chainage	12.838
width	9.8
constructionYear	2002
spans	2
zone	Khulna
circle	Jessore
division	Meherpur
sub-division	Meherpur
lat	23.664166666666667
lon	88.60416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104569&vRoadID=152&vSurveyYear=2004&vSubdivID=328
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104569&vRoadID=152&vSurveyYear=2004&vSubdivID=328
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104569&vRoadID=152&vSurveyYear=2004&vSubdivID=328
