road	R746
km	8.167
type	Box Culvert
lrpName	LRP008a
name	.
length	1.63
condition	A
structureNr	103514
est cost	0
roadName	Meherpur-Mujibnagar (BRD Camp) Road
chainage	8.167
width	7.6
constructionYear	2000
spans	1
zone	Khulna
circle	Jessore
division	Meherpur
sub-division	Meherpur
lat	23.703333333333333
lon	88.60638888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103514&vRoadID=152&vSurveyYear=2004&vSubdivID=328
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103514&vRoadID=152&vSurveyYear=2004&vSubdivID=328
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103514&vRoadID=152&vSurveyYear=2004&vSubdivID=328
