road	Z7711
km	3.544
type	PC Girder Bridge
lrpName	LRP003a
name	College Bridge
length	31.27
condition	A
structureNr	120861
est cost	0
roadName	Togra-Zianagar-Balipara-Kalaron-Synashi Road
chainage	3.544
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Pirojpur
lat	22.4892774 
lon	89.9589167 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120861&vRoadID=385&vSurveyYear=2013&vSubdivID=338
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120861&vRoadID=385&vSurveyYear=2013&vSubdivID=338
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120861&vRoadID=385&vSurveyYear=2013&vSubdivID=338
