road	Z7552
km	3.914
type	Slab Culvert
lrpName	LRP004e
name	.
length	1.1
condition	A
structureNr	111199
est cost	0
roadName	keshabpur- sharaskhati -kalarawa Road
chainage	3.914
width	7
constructionYear	1998
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.904444444444444
lon	89.16166666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111199&vRoadID=704&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111199&vRoadID=704&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111199&vRoadID=704&vSurveyYear=2004&vSubdivID=321
