road	Z5857
km	20.93
type	Box Culvert
lrpName	LRP020d
name	.
length	2.6
condition	A
structureNr	115674
est cost	0
roadName	Fulbari-Parbatipur Road
chainage	20.93
width	6.5
constructionYear	1989
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.661194444444444
lon	88.9153888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115674&vRoadID=670&vSurveyYear=2006&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115674&vRoadID=670&vSurveyYear=2006&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115674&vRoadID=670&vSurveyYear=2006&vSubdivID=297
