road	Z1133
km	9.465
type	RCC Girder Bridge
lrpName	LRP009d
name	Lamar Bazar Bridge
length	7.2
condition	C
structureNr	120520
est cost	1.771
roadName	Whykhong-Shaplapur Road
chainage	9.465
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.0757771
lon	92.13638696285715
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120520&vRoadID=345&vSurveyYear=2013&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120520&vRoadID=345&vSurveyYear=2013&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120520&vRoadID=345&vSurveyYear=2013&vSubdivID=863
