road	Z1133
km	1.65
type	Box Culvert
lrpName	LRP001c
name	.
length	1.8
condition	A
structureNr	118011
est cost	0
roadName	Whykhong-Shaplapur Road
chainage	1.65
width	3.7
constructionYear	1988
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.116694444444445
lon	92.18383333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118011&vRoadID=345&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118011&vRoadID=345&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118011&vRoadID=345&vSurveyYear=2006&vSubdivID=863
