road	Z1133
km	6.5
type	Box Culvert
lrpName	LRP006e
name	.
length	3.7
condition	A
structureNr	118028
est cost	0
roadName	Whykhong-Shaplapur Road
chainage	6.5
width	4.2
constructionYear	1989
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.089694444444444
lon	92.1555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118028&vRoadID=345&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118028&vRoadID=345&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118028&vRoadID=345&vSurveyYear=2006&vSubdivID=863
