road	Z1133
km	0.025
type	Box Culvert
lrpName	LRPSa
name	.
length	3.5
condition	A
structureNr	118005
est cost	0
roadName	Whykhong-Shaplapur Road
chainage	0.025
width	3.9
constructionYear	1992
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.11566666666667
lon	92.19697222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118005&vRoadID=345&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118005&vRoadID=345&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118005&vRoadID=345&vSurveyYear=2006&vSubdivID=863
