road	Z1133
km	8.4
type	RCC Girder Bridge
lrpName	LRP008f
name	.
length	6.3
condition	C
structureNr	118037
est cost	2
roadName	Whykhong-Shaplapur Road
chainage	8.4
width	4
constructionYear	1988
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.080944444444444
lon	92.14269444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118037&vRoadID=345&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118037&vRoadID=345&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118037&vRoadID=345&vSurveyYear=2006&vSubdivID=863
