road	Z1052
km	0.012
type	Box Culvert
lrpName	LRPSa
name	tomsom bridge
length	5.9
condition	A
structureNr	114248
est cost	0
roadName	Tomson Bridge-Bard-Kalirbazar-Barura Road
chainage	0.012
width	15.2
constructionYear	2004
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.449638888888888
lon	91.17836111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114248&vRoadID=470&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114248&vRoadID=470&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114248&vRoadID=470&vSurveyYear=2004&vSubdivID=543
