road	R546
km	1.514
type	Slab Culvert
lrpName	LRP001a
name	.
length	1.7
condition	C
structureNr	101709
est cost	4.5
roadName	Railgarte-Shantahar Road
chainage	1.514
width	10
constructionYear	1968
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.811111111111114
lon	88.99194444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101709&vRoadID=125&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101709&vRoadID=125&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101709&vRoadID=125&vSurveyYear=2004&vSubdivID=291
