road	R546
km	2.964
type	Slab Culvert
lrpName	LRP002c
name	.
length	6
condition	D
structureNr	100114
est cost	21
roadName	Railgarte-Shantahar Road
chainage	2.964
width	7
constructionYear	1963
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.81416666666667
lon	89.00583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100114&vRoadID=125&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100114&vRoadID=125&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100114&vRoadID=125&vSurveyYear=2004&vSubdivID=291
