road	R450
km	0.918
type	Baily with Steel Deck
lrpName	LRP002a
name	.
length	12.92
condition	A
structureNr	101948
est cost	0
roadName	Jamuna Bridge (Saidabad)-Sirajganj Road
chainage	0.918
width	3.92
constructionYear	1990
spans	1
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.40083333333333
lon	89.70722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101948&vRoadID=117&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101948&vRoadID=117&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101948&vRoadID=117&vSurveyYear=2004&vSubdivID=312
