road	Z4101
km	33.526
type	Slab Culvert
lrpName	LRP033b
name	mainkhon slub
length	1.5
condition	B
structureNr	105168
est cost	0.04
roadName	Jamalpur-Chchua-Muktagachha
chainage	33.526
width	7.6
constructionYear	1980
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.775444444444442
lon	90.19977777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105168&vRoadID=281&vSurveyYear=2004&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105168&vRoadID=281&vSurveyYear=2004&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105168&vRoadID=281&vSurveyYear=2004&vSubdivID=530
