road	R312
km	21.801
type	RCC Girder Bridge
lrpName	LRP021b
name	Uttar Khamar Bridge
length	12
condition	B
structureNr	121385
est cost	0.05
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	21.801
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.1434997 
lon	90.5812771 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121385&vRoadID=109&vSurveyYear=2013&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121385&vRoadID=109&vSurveyYear=2013&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121385&vRoadID=109&vSurveyYear=2013&vSubdivID=513
