road	R312
km	28.763
type	Box Culvert
lrpName	LRP028b
name	BOROHOR BAZAR CULVERT
length	8.8
condition	C
structureNr	102015
est cost	1.63
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	28.763
width	4.23
constructionYear	1999
spans	2
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.199305555555554
lon	90.60799999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102015&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102015&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102015&vRoadID=109&vSurveyYear=2004&vSubdivID=513
