road	R312
km	9.929
type	Baily with Steel Deck
lrpName	LRP010a
name	RAJABARI STEEL BRIDGE
length	61
condition	D
structureNr	102022
est cost	160
roadName	Rajendrapur Chourasta-Kapasia-Toke-Motkhola Road
chainage	9.929
width	3.48
constructionYear	1964
spans	7
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.104166666666668
lon	90.4945
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102022&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102022&vRoadID=109&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102022&vRoadID=109&vSurveyYear=2004&vSubdivID=513
