road	Z1433
km	7.7
type	Box Culvert
lrpName	LRP008d
name	CHOUDURIA HAT
length	1
condition	A
structureNr	107655
est cost	0
roadName	Daganbhuiyan-Taltali Bazar-Choudhurihat-Basurhat Road
chainage	7.7
width	9.7
constructionYear	1990
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.902749999999997
lon	91.9815
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107655&vRoadID=522&vSurveyYear=2004&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107655&vRoadID=522&vSurveyYear=2004&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107655&vRoadID=522&vSurveyYear=2004&vSubdivID=545
