road	Z4021
km	28.021
type	Slab Culvert
lrpName	LRP027d
name	ISLAMPUR SLAB CULVERT
length	0.8
condition	D
structureNr	107792
est cost	2.35
roadName	Jamalpur-Islampur-Dewanganj Road
chainage	28.021
width	4.6
constructionYear	1964
spans	1
zone	Mymensingh
circle	Jamalpur
division	Jamalpur
sub-division	Jamalpur-2
lat	25.075694444444444
lon	89.79708333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107792&vRoadID=280&vSurveyYear=2004&vSubdivID=525
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107792&vRoadID=280&vSurveyYear=2004&vSubdivID=525
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107792&vRoadID=280&vSurveyYear=2004&vSubdivID=525
