road	Z3710
km	2.4
type	Box Culvert
lrpName	LRP002a
name	.
length	2.7
condition	A
structureNr	116405
est cost	0
roadName	Netrokona-Bishiura-Ishwarganj Road
chainage	2.4
width	4.3
constructionYear	1997
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Kendua
lat	24.852777777777778
lon	90.72111111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116405&vRoadID=297&vSurveyYear=2006&vSubdivID=532
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116405&vRoadID=297&vSurveyYear=2006&vSubdivID=532
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116405&vRoadID=297&vSurveyYear=2006&vSubdivID=532
