road	Z8606
km	0.25
type	Baily with Steel Deck
lrpName	LRP001a
name	.
length	18
condition	A
structureNr	116667
est cost	0
roadName	Vojeswar By-Pass Road
chainage	0.25
width	5
constructionYear	1998
spans	1
zone	Gopalganj
circle	Gopalganj
division	Sariatpur
sub-division	Sariatpur
lat	23.258055555555554
lon	90.3888888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116667&vRoadID=401&vSurveyYear=2006&vSubdivID=580
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116667&vRoadID=401&vSurveyYear=2006&vSubdivID=580
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116667&vRoadID=401&vSurveyYear=2006&vSubdivID=580
