road	Z1084
km	2.7
type	Box Culvert
lrpName	LRP002b
name	.
length	1.5
condition	A
structureNr	118306
est cost	0
roadName	Muhuriganj-Chittagong Beri Band Road
chainage	2.7
width	7.3
constructionYear	1991
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.85875
lon	91.50561111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118306&vRoadID=302&vSurveyYear=2006&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118306&vRoadID=302&vSurveyYear=2006&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118306&vRoadID=302&vSurveyYear=2006&vSubdivID=271
