road	Z1084
km	0.84
type	Box Culvert
lrpName	LRPSa
name	.
length	1.5
condition	A
structureNr	118303
est cost	0
roadName	Muhuriganj-Chittagong Beri Band Road
chainage	0.84
width	7.4
constructionYear	2000
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.858666666666668
lon	91.52188888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118303&vRoadID=302&vSurveyYear=2006&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118303&vRoadID=302&vSurveyYear=2006&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118303&vRoadID=302&vSurveyYear=2006&vSubdivID=271
