road	Z6032
km	0.243
type	Box Culvert
lrpName	LRPSa
name	.
length	5.2
condition	D
structureNr	111007
est cost	2.7
roadName	Taras-Hamkuria Road
chainage	0.243
width	4.55
constructionYear	1980
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.36916666666667
lon	89.36305555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111007&vRoadID=574&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111007&vRoadID=574&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111007&vRoadID=574&vSurveyYear=2004&vSubdivID=310
