road	Z7405
km	0.155
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	6.6
condition	C
structureNr	108596
est cost	0.53
roadName	Shekhpara-Shailkupa-Langalbandh Road
chainage	0.155
width	3.66
constructionYear	1988
spans	1
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.72
lon	89.1563888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108596&vRoadID=742&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108596&vRoadID=742&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108596&vRoadID=742&vSurveyYear=2004&vSubdivID=326
