road	Z1022
km	0.029
type	Slab Culvert
lrpName	LRPSa
name	JHALAM SUBMARGE
length	1.25
condition	A
structureNr	106080
est cost	0
roadName	Jhalam-Chandina Road
chainage	0.029
width	5.66
constructionYear	1992
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.381138888888888
lon	90.98697222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106080&vRoadID=478&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106080&vRoadID=478&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106080&vRoadID=478&vSurveyYear=2004&vSubdivID=543
