road	Z1220
km	15.878
type	RCC Girder Bridge
lrpName	LRP015c
name	Mirzapur 1no Bridge
length	24
condition	A
structureNr	120955
est cost	0
roadName	Rajachapitala-Ramchandrapur-Patchkitta Road
chainage	15.878
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.6873052 
lon	90.8823049 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120955&vRoadID=468&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120955&vRoadID=468&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120955&vRoadID=468&vSurveyYear=2013&vSubdivID=544
