road	Z5008
km	10.78
type	RCC Girder Bridge
lrpName	LRP011c
name	.
length	492
condition	A
structureNr	115786
est cost	0
roadName	Birganj-Khansama-Darwani Road
chainage	10.78
width	7.87
constructionYear	2006
spans	24
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.930666666666667
lon	88.72075
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115786&vRoadID=666&vSurveyYear=2006&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115786&vRoadID=666&vSurveyYear=2006&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115786&vRoadID=666&vSurveyYear=2006&vSubdivID=296
