road	Z5623
km	2.71
type	RCC Bridge
lrpName	LRP002b
name	.
length	8
condition	A
structureNr	115100
est cost	0
roadName	Ulipur-Bojra-Chillmari Road
chainage	2.71
width	6.1
constructionYear	1992
spans	1
zone	Rangpur
circle	Rangpur
division	Kurigram
sub-division	Kurigram - 1
lat	25.62875
lon	89.60830555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115100&vRoadID=623&vSurveyYear=2006&vSubdivID=289
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115100&vRoadID=623&vSurveyYear=2006&vSubdivID=289
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115100&vRoadID=623&vSurveyYear=2006&vSubdivID=289
