road	Z5623
km	7.07
type	Box Culvert
lrpName	LRP007d
name	.
length	3
condition	A
structureNr	115117
est cost	0
roadName	Ulipur-Bojra-Chillmari Road
chainage	7.07
width	8.1
constructionYear	2004
spans	1
zone	Rangpur
circle	Rangpur
division	Kurigram
sub-division	Kurigram - 1
lat	25.592388888888888
lon	89.61099999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115117&vRoadID=623&vSurveyYear=2006&vSubdivID=289
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115117&vRoadID=623&vSurveyYear=2006&vSubdivID=289
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115117&vRoadID=623&vSurveyYear=2006&vSubdivID=289
