road	Z5623
km	6.54
type	Box Culvert
lrpName	LRP007c
name	.
length	2.2
condition	A
structureNr	115115
est cost	0
roadName	Ulipur-Bojra-Chillmari Road
chainage	6.54
width	8.3
constructionYear	2004
spans	1
zone	Rangpur
circle	Rangpur
division	Kurigram
sub-division	Kurigram - 1
lat	25.595416666666665
lon	89.60705555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115115&vRoadID=623&vSurveyYear=2006&vSubdivID=289
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115115&vRoadID=623&vSurveyYear=2006&vSubdivID=289
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115115&vRoadID=623&vSurveyYear=2006&vSubdivID=289
