road	Z1472
km	0.2
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	7.2
condition	B
structureNr	117182
est cost	0.35
roadName	Sardarbari-Khayerhat-Mollaherhat-Raipur Road
chainage	0.2
width	3.67
constructionYear	1972
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	22.991027777777777
lon	90.78919444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117182&vRoadID=517&vSurveyYear=2006&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117182&vRoadID=517&vSurveyYear=2006&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117182&vRoadID=517&vSurveyYear=2006&vSubdivID=548
