road	Z8005
km	12.722
type	Baily with Steel Deck
lrpName	LRP013d
name	Sirajdikhan Bridge
length	27.5
condition	A
structureNr	120307
est cost	0.03
roadName	Rajnagar-Nimtali-Sirajdikhan Road
chainage	12.722
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.55859053820225
lon	90.41965795955056
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120307&vRoadID=236&vSurveyYear=2013&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120307&vRoadID=236&vSurveyYear=2013&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120307&vRoadID=236&vSurveyYear=2013&vSubdivID=517
